Time,GeoType,GeoID,GeoRank,Geography,Number,Percent,Rank
2013-17,NTA,8147,7,Ft. Totten-Bay Terrace-Clearview,1840,8.23,
2013-17,NTA,8148,7,Auburndale,1280,6.16,
2013-17,NTA,8149,7,Whitestone,1694,5.17,
2013-17,NTA,8150,7,Elmhurst-Maspeth,3504,13.73,
2013-17,NTA,8151,7,Murray Hill,8385,16.23,
2013-17,NTA,8152,7,East Flushing,4336,16.46,
2013-17,NTA,8153,7,Woodhaven,8430,13.33,
2013-17,NTA,8154,7,Richmond Hill,10928,16.31,
2013-17,NTA,8155,7,South Ozone Park,10305,12.14,
2013-17,NTA,8156,7,Ozone Park,3844,15.7,
2013-17,NTA,8157,7,Lindenwood-Howard Beach,3402,11.78,
2013-17,NTA,8160,7,Kew Gardens,2776,11.51,
2013-17,NTA,8161,7,Jamaica,10827,19.44,
2013-17,NTA,8162,7,Queensboro Hill,3377,15.72,
2013-17,NTA,8163,7,Woodside,5931,13.05,
2013-17,NTA,8166,7,Laurelton,1928,7.08,
2013-17,NTA,8168,7,Queensbridge-Ravenswood-Long Island City,6050,30.61,
2013-17,NTA,8170,7,Astoria,10943,14.13,
2013-17,NTA,8171,7,Old Astoria,5487,20,
2013-17,NTA,8172,7,Steinway,4526,9.33,
2013-17,NTA,8176,7,Baisley Park,4759,11.82,
2013-17,NTA,8501,7,Annadale-Huguenot-Prince's Bay-Eltingville,1577,5.49,
2013-17,NTA,8505,7,New Springville-Bloomfield-Travis,3925,9.5,
2013-17,NTA,8507,7,Westerleigh,2399,9.91,
2013-17,NTA,8508,7,Grymes Hill-Clifton-Fox Hills,3977,19.67,
2013-17,NTA,8511,7,Charleston-Richmond Valley-Tottenville,1408,5.84,
2013-17,NTA,8512,7,Mariner's Harbor-Arlington-Port Ivory-Graniteville,7494,24.04,
2013-17,NTA,8514,7,Grasmere-Arrochar-Ft. Wadsworth,2449,15.27,
2013-17,NTA,8522,7,West New Brighton-New Brighton-St. George,8481,26.11,
2013-17,NTA,8524,7,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2819,8.92,
2013-17,NTA,8525,7,Oakwood-Oakwood Beach,1602,7.67,
2013-17,NTA,8528,7,Port Richmond,3666,18.89,
2013-17,NTA,8532,7,Rossville-Woodrow,2103,9.5,
2013-17,NTA,8535,7,New Brighton-Silver Lake,2528,14.92,
2013-17,NTA,8536,7,Old Town-Dongan Hills-South Beach,3614,14.73,
2013-17,NTA,8537,7,Stapleton-Rosebank,5729,22.02,
2013-17,NTA,8545,7,New Dorp-Midland Beach,2172,10.28,
2013-17,NTA,8548,7,Arden Heights,1852,6.96,
2013-17,NTA,8554,7,Great Kills,2940,6.88,
2013-17,CD,101,6,Financial District (CD1),11723,7.79,
2013-17,CD,102,6,Greenwich Village and Soho (CD2),11723,7.79,
2013-17,CD,103,6,Lower East Side and Chinatown (CD3),39216,25.7,
2013-17,CD,104,6,Clinton and Chelsea (CD4),20104,13.47,
2013-17,CD,105,6,Midtown (CD5),20104,13.47,
2013-17,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),12674,8.82,
2013-17,CD,107,6,Upper West Side (CD7),19387,10.06,
2013-17,CD,108,6,Upper East Side (CD8),13604,6.19,
2013-17,CD,109,6,Morningside Heights and Hamilton Heights (CD9),30136,24.89,
2013-17,CD,110,6,Central Harlem (CD10),37364,27.18,
2013-17,CD,111,6,East Harlem (CD11),41871,34.3,
2013-17,CD,112,6,Washington Heights and Inwood (CD12),51404,23.57,
2013-17,CD,201,6,Mott Haven and Melrose (CD1),62860,41.53,
2013-17,CD,202,6,Hunts Point and Longwood (CD2),62860,41.53,
2013-17,CD,203,6,Morrisania and Crotona (CD3),69441,40.91,
2013-17,CD,204,6,Highbridge and Concourse (CD4),52929,37.1,
2013-17,CD,205,6,Fordham and University Heights (CD5),55621,40.02,
2013-17,CD,206,6,Belmont and East Tremont (CD6),69441,40.91,
2013-17,CD,207,6,Kingsbridge Heights and Bedford (CD7),42769,32.51,
2013-17,CD,208,6,Riverdale and Fieldston (CD8),19175,18.18,
2013-17,CD,209,6,Parkchester and Soundview (CD9),53399,28.2,
2013-17,CD,210,6,Throgs Neck and Co-op City (CD10),13535,11.4,
2013-17,CD,211,6,Morris Park and Bronxdale (CD11),25479,20.21,
2013-17,CD,212,6,Williamsbridge and Baychester (CD12),26989,18.5,
2013-17,CD,301,6,Greenpoint and Williamsburg (CD1),38444,23.99,
2013-17,CD,302,6,Fort Greene and Brooklyn Heights (CD2),23282,17.39,
2013-17,CD,303,6,Bedford Stuyvesant (CD3),44037,30.51,
2013-17,CD,304,6,Bushwick (CD4),36778,27.33,
2013-17,CD,305,6,East New York and Starrett City (CD5),44394,28.15,
2013-17,CD,306,6,Park Slope and Carroll Gardens (CD6),11048,9.36,
2013-17,CD,307,6,Sunset Park (CD7),39844,27.09,
2013-17,CD,308,6,Crown Heights and Prospect Heights (CD8),30897,23.71,
2013-17,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),21749,20.06,
2013-17,CD,310,6,Bay Ridge and Dyker Heights (CD10),19761,15.88,
2013-17,CD,311,6,Bensonhurst (CD11),33230,17.36,
2013-17,CD,312,6,Borough Park (CD12),52389,32.04,
2013-17,CD,313,6,Coney Island (CD13),27773,24.56,
2013-17,CD,314,6,Flatbush and Midwood (CD14),33876,20.73,
2013-17,CD,315,6,Sheepshead Bay (CD15),23997,15.63,
2013-17,CD,316,6,Brownsville (CD16),43833,36.69,
2013-17,CD,317,6,East Flatbush (CD17),22507,16.42,
2013-17,CD,318,6,Flatlands and Canarsie (CD18),22892,10.85,
2013-17,CD,401,6,Long Island City and Astoria (CD1),27006,15.6,
2013-17,CD,402,6,Woodside and Sunnyside (CD2),17600,12.75,
2013-17,CD,403,6,Jackson Heights (CD3),29450,16.52,
2013-17,CD,404,6,Elmhurst and Corona (CD4),26827,18.87,
2013-17,CD,405,6,Ridgewood and Maspeth (CD5),19821,10.98,
2013-17,CD,406,6,Rego Park and Forest Hills (CD6),12807,11.04,
2013-17,CD,407,6,Flushing and Whitestone (CD7),40707,16.33,
2013-17,CD,408,6,Hillcrest and Fresh Meadows (CD8),22147,13.86,
2013-17,CD,409,6,Kew Gardens and Woodhaven (CD9),22134,14.34,
2013-17,CD,410,6,South Ozone Park and Howard Beach (CD10),17551,12.69,
2013-17,CD,411,6,Bayside and Little Neck (CD11),9814,8.15,
2013-17,CD,412,6,Jamaica and Hollis (CD12),31746,13.14,
2013-17,CD,413,6,Queens Village (CD13),16423,8.1,
2013-17,CD,414,6,Rockaway and Broad Channel (CD14),23109,19.48,
2013-17,CD,501,6,St. George and Stapleton (CD1),34274,20.11,
2013-17,CD,502,6,South Beach and Willowbrook (CD2),14979,11.13,
2013-17,CD,503,6,Tottenville and Great Kills (CD3),11482,6.95,
2013-17,Subboro,1,5,Mott Haven/Hunts Point,62860,41.53,
2013-17,Subboro,2,5,Morrisania/East Tremont,69441,40.91,
2013-17,Subboro,3,5,Highbridge/South Concourse,52929,37.1,
2013-17,Subboro,4,5,University Heights/Fordham,55621,40.02,
2013-17,Subboro,5,5,Kingsbridge Heights/Mosholu,42769,32.51,
2013-17,Subboro,6,5,Riverdale/Kingsbridge,19175,18.18,
2013-17,Subboro,7,5,Soundview/Parkchester,53399,28.2,
2013-17,Subboro,8,5,Throgs Neck/Co-op City,13535,11.4,
2013-17,Subboro,9,5,Pelham Parkway,25479,20.21,
2013-17,Subboro,10,5,Williamsbridge/Baychester,26989,18.5,
2013-17,Subboro,11,5,Williamsburg/Greenpoint,38444,23.99,
2013-17,Subboro,12,5,Brooklyn Heights/Fort Greene,23282,17.39,
2013-17,Subboro,13,5,Bedford Stuyvesant,44037,30.51,
2013-17,Subboro,14,5,Bushwick,36778,27.33,
2013-17,Subboro,15,5,East New York/Starret City,44394,28.15,
2013-17,Subboro,16,5,Park Slope/Carroll Gardens,11048,9.36,
2013-17,Subboro,17,5,Sunset Park,39844,27.09,
2013-17,Subboro,18,5,N. Crown Heights/Prospect Heights,30897,23.71,
2013-17,Subboro,19,5,South Crown Heights,21749,20.06,
2013-17,Subboro,20,5,Bay Ridge,19761,15.88,
2013-17,Subboro,21,5,Bensonhurst,33230,17.36,
2013-17,Subboro,22,5,Borough Park,52389,32.04,
2013-17,Subboro,23,5,Coney Island,27773,24.56,
2013-17,Subboro,24,5,Flatbush,33876,20.73,
2013-17,Subboro,25,5,Sheepshead Bay/Gravesend,23997,15.63,
2013-17,Subboro,26,5,Brownsville/Ocean Hill,43833,36.69,
2013-17,Subboro,27,5,East Flatbush,22507,16.42,
2013-17,Subboro,28,5,Flatlands/Canarsie,22892,10.85,
2013-17,Subboro,29,5,Greenwich Village/Financial District,11723,7.79,
2013-17,Subboro,30,5,Lower East Side/Chinatown,39216,25.7,
2013-17,Subboro,31,5,Chelsea/Clinton/Midtown,20104,13.47,
2013-17,Subboro,32,5,Stuyvesant Town/Turtle Bay,12674,8.82,
2013-17,Subboro,33,5,Upper West Side,19387,10.06,
2013-17,Subboro,34,5,Upper East Side,13604,6.19,
2013-17,Subboro,35,5,Morningside Heights/Hamilton Heights,30136,24.89,
2013-17,Subboro,36,5,Central Harlem,37364,27.18,
2013-17,Subboro,37,5,East Harlem,41871,34.3,
2013-17,Subboro,38,5,Washington Heights/Inwood,51404,23.57,
2013-17,Subboro,39,5,Astoria,27006,15.6,
2013-17,Subboro,40,5,Sunnyside/Woodside,17600,12.75,
2013-17,Subboro,41,5,Jackson Heights,29450,16.52,
2013-17,Subboro,42,5,Elmhurst/Corona,26827,18.87,
2013-17,Subboro,43,5,Middle Village/Ridgewood,19821,10.98,
2013-17,Subboro,44,5,Forest Hills/Rego Park,12807,11.04,
2013-17,Subboro,45,5,Flushing/Whitestone,40707,16.33,
2013-17,Subboro,46,5,Hillcrest/Fresh Meadows,22147,13.86,
2013-17,Subboro,47,5,Kew Gardens/Woodhaven,22134,14.34,
2013-17,Subboro,48,5,Howard Beach/South Ozone Park,17551,12.69,
2013-17,Subboro,49,5,Bayside/Little Neck,9814,8.15,
2013-17,Subboro,50,5,Jamaica,31746,13.14,
2013-17,Subboro,51,5,Bellerose/Rosedale,16423,8.1,
2013-17,Subboro,52,5,Rockaways,23109,19.48,
2013-17,Subboro,53,5,North Shore,34274,20.11,
2013-17,Subboro,54,5,Mid Island,14979,11.13,
2013-17,Subboro,55,5,South Shore,11482,6.95,
2013-17,UHF42,101,4,Kingsbridge - Riverdale,13553,15.19,
2013-17,UHF42,102,4,Northeast Bronx,29802,14.87,
2013-17,UHF42,103,4,Fordham - Bronx Pk,84650,32.56,
2013-17,UHF42,104,4,Pelham - Throgs Neck,69887,22.84,
2013-17,UHF42,105,4,Crotona -Tremont,84689,39.31,
2013-17,UHF42,106,4,High Bridge - Morrisania,84430,38.67,
2013-17,UHF42,107,4,Hunts Point - Mott Haven,58154,41.37,
2013-17,UHF42,201,4,Greenpoint,31423,22.79,
2013-17,UHF42,202,4,Downtown - Heights - Slope,37440,15.02,
2013-17,UHF42,203,4,Bedford Stuyvesant - Crown Heights,86365,25.92,
2013-17,UHF42,204,4,East New York,54363,28.56,
2013-17,UHF42,205,4,Sunset Park,37927,29.97,
2013-17,UHF42,206,4,Borough Park,90719,26.71,
2013-17,UHF42,207,4,East Flatbush - Flatbush,51903,17.03,
2013-17,UHF42,208,4,Canarsie - Flatlands,25642,12.2,
2013-17,UHF42,209,4,Bensonhurst - Bay Ridge,30716,14.9,
2013-17,UHF42,210,4,Coney Island - Sheepshead Bay,56078,19.31,
2013-17,UHF42,211,4,Williamsburg - Bushwick,68155,30.53,
2013-17,UHF42,301,4,Washington Heights,64013,23.5,
2013-17,UHF42,302,4,Central Harlem - Morningside Heights,50316,28.5,
2013-17,UHF42,303,4,East Harlem,38624,34.31,
2013-17,UHF42,304,4,Upper West Side,23933,11.22,
2013-17,UHF42,305,4,Upper East Side,13689,6.2,
2013-17,UHF42,306,4,Chelsea - Clinton,19807,13.15,
2013-17,UHF42,307,4,Gramercy Park - Murray Hill,11213,8.81,
2013-17,UHF42,308,4,Greenwich Village - SoHo,8043,9.74,
2013-17,UHF42,309,4,Union Square - Lower East Side,39009,21.35,
2013-17,UHF42,310,4,Lower Manhattan,5866,10.09,
2013-17,UHF42,401,4,Long Island City - Astoria,30384,14.61,
2013-17,UHF42,402,4,West Queens,74078,16.08,
2013-17,UHF42,403,4,Flushing - Clearview,41147,15.86,
2013-17,UHF42,404,4,Bayside - Little Neck,7753,8.6,
2013-17,UHF42,405,4,Ridgewood - Forest Hills,29049,11.2,
2013-17,UHF42,406,4,Fresh Meadows,13572,13.3,
2013-17,UHF42,407,4,Southwest Queens,39546,13.52,
2013-17,UHF42,408,4,Jamaica,42024,13.46,
2013-17,UHF42,409,4,Southeast Queens,18547,6.78,
2013-17,UHF42,410,4,Rockaways,23109,19.48,
2013-17,UHF42,501,4,Port Richmond,15022,22.13,
2013-17,UHF42,502,4,Stapleton - St. George,22406,18.67,
2013-17,UHF42,503,4,Willowbrook,8506,9.57,
2013-17,UHF42,504,4,South Beach - Tottenville,14801,7.65,
2013-17,Borough,1,1,Bronx,422197,29.73,
2013-17,Borough,2,1,Brooklyn,570731,21.85,
2013-17,Borough,3,1,Manhattan,277483,17.27,
2013-17,Borough,4,1,Queens,317142,13.71,
2013-17,Borough,5,1,Staten Island,60735,12.92,
2013-17,Citywide,1,0,New York City,1648288,19.57,
2012-16,NTA,501,7,Claremont-Bathgate,16840,49.68,
2012-16,NTA,503,7,Eastchester-Edenwald-Baychester,5999,17.28,
2012-16,NTA,505,7,Bedford Park-Fordham North,18637,33.51,
2012-16,NTA,506,7,Belmont,11804,44.42,
2012-16,NTA,507,7,Bronxdale,10290,27.79,
2012-16,NTA,508,7,West Farms-Bronx River,12700,35.75,
2012-16,NTA,509,7,Soundview-Castle Hill-Clason Point-Harding Park,16997,30.23,
2012-16,NTA,510,7,Pelham Bay-Country Club-City Island,3095,11.91,
2012-16,NTA,513,7,Co-op City,4959,10.63,
2012-16,NTA,514,7,East Concourse-Concourse Village,22626,35.87,
2012-16,NTA,517,7,East Tremont,19505,44.78,
2012-16,NTA,522,7,North Riverdale-Fieldston-Riverdale,2229,9.31,
2012-16,NTA,526,7,Highbridge,15591,40.21,
2012-16,NTA,527,7,Hunts Point,10343,40.43,
2012-16,NTA,528,7,Van Cortlandt Village,12966,25.92,
2012-16,NTA,529,7,Spuyten Duyvil-Kingsbridge,3814,12.54,
2012-16,NTA,530,7,Kingsbridge Heights,8847,28.97,
2012-16,NTA,531,7,Allerton-Pelham Gardens,4208,13.73,
2012-16,NTA,533,7,Longwood,11243,39.44,
2012-16,NTA,534,7,Melrose South-Mott Haven North,18196,42.46,
2012-16,NTA,535,7,Morrisania-Melrose,13843,34.94,
2012-16,NTA,536,7,University Heights-Morris Heights,23953,43.5,
2012-16,NTA,537,7,Van Nest-Morris Park-Westchester Square,5620,22.25,
2012-16,NTA,539,7,Mott Haven-Port Morris,22444,45.07,
2012-16,NTA,540,7,Fordham South,12720,45.15,
2012-16,NTA,541,7,Mount Hope,19742,37.72,
2012-16,NTA,543,7,Norwood,13867,33,
2012-16,NTA,544,7,Williamsbridge-Olinville,15425,24.01,
2012-16,NTA,546,7,Parkchester,5348,17.35,
2012-16,NTA,549,7,Pelham Parkway,4614,15.69,
2012-16,NTA,552,7,Schuylerville-Throgs Neck-Edgewater Park,6203,13.51,
2012-16,NTA,555,7,Soundview-Bruckner,13095,35.03,
2012-16,NTA,559,7,Westchester-Unionport,7015,24.99,
2012-16,NTA,562,7,Woodlawn-Wakefield,6355,14.47,
2012-16,NTA,563,7,West Concourse,13850,37.32,
2012-16,NTA,575,7,Crotona Park East,8973,41.37,
2012-16,NTA,4709,7,Brooklyn Heights-Cobble Hill,2291,10.26,
2012-16,NTA,4717,7,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,10610,16.05,
2012-16,NTA,4719,7,Brighton Beach,9099,26.86,
2012-16,NTA,4721,7,Seagate-Coney Island,9331,32.13,
2012-16,NTA,4723,7,West Brighton,2480,15.74,
2012-16,NTA,4725,7,Homecrest,8536,19.22,
2012-16,NTA,4726,7,Gravesend,6486,21.49,
2012-16,NTA,4727,7,Bath Beach,4722,14.33,
2012-16,NTA,4728,7,Bensonhurst West,16707,18.26,
2012-16,NTA,4729,7,Bensonhurst East,12380,19.3,
2012-16,NTA,4730,7,Dyker Heights,8005,17.55,
2012-16,NTA,4731,7,Bay Ridge,12266,15.53,
2012-16,NTA,4732,7,Sunset Park West,16291,29.69,
2012-16,NTA,4733,7,Carroll Gardens-Columbia Street-Red Hook,5744,13.68,
2012-16,NTA,4734,7,Sunset Park East,25560,35.64,
2012-16,NTA,4735,7,Stuyvesant Heights,19154,28.67,
2012-16,NTA,4737,7,Park Slope-Gowanus,5331,7.25,
2012-16,NTA,4738,7,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,8606,20.62,
2012-16,NTA,4740,7,Windsor Terrace,1872,8.53,
2012-16,NTA,4741,7,Kensington-Ocean Parkway,9333,24.86,
2012-16,NTA,4742,7,Flatbush,21379,19.73,
2012-16,NTA,4743,7,Midwood,12571,23.71,
2012-16,NTA,4744,7,Madison,5778,14.43,
2012-16,NTA,4745,7,Georgetown-Marine Park-Bergen Beach-Mill Basin,3155,6.58,
2012-16,NTA,4746,7,Ocean Parkway South,4005,18.86,
2012-16,NTA,4750,7,Canarsie,12877,14.68,
2012-16,NTA,4758,7,Flatlands,7974,11.03,
2012-16,NTA,4760,7,Prospect Lefferts Gardens-Wingate,14671,21.49,
2012-16,NTA,4761,7,Crown Heights North,29523,27.8,
2012-16,NTA,4763,7,Crown Heights South,8390,20.18,
2012-16,NTA,4764,7,Prospect Heights,2323,11.35,
2012-16,NTA,4768,7,Fort Greene,6790,23.55,
2012-16,NTA,4769,7,Clinton Hill,6490,17.48,
2012-16,NTA,4772,7,Williamsburg,17882,53.51,
2012-16,NTA,4773,7,North Side-South Side,10713,19.73,
2012-16,NTA,4775,7,Bedford,25742,34.42,
2012-16,NTA,4776,7,Greenpoint,4089,12.27,
2012-16,NTA,4777,7,Bushwick North,18191,30.08,
2012-16,NTA,4778,7,Bushwick South,20334,27.34,
2012-16,NTA,4779,7,Ocean Hill,9869,29.23,
2012-16,NTA,4781,7,Brownsville,23424,39.94,
2012-16,NTA,4782,7,East New York,28905,30.85,
2012-16,NTA,4783,7,Cypress Hills-City Line,12502,25.64,
2012-16,NTA,4785,7,East New York (Pennsylvania Ave),10468,35.96,
2012-16,NTA,4788,7,Borough Park,40318,38.29,
2012-16,NTA,4790,7,East Williamsburg,7140,19.88,
2012-16,NTA,4791,7,East Flatbush-Farragut,7169,13.41,
2012-16,NTA,4793,7,Starrett City,3837,31.08,
2012-16,NTA,4795,7,Erasmus,5772,20.01,
2012-16,NTA,4796,7,Rugby-Remsen Village,10428,18.77,
2012-16,NTA,6101,7,Marble Hill-Inwood,13770,26.27,
2012-16,NTA,6103,7,Central Harlem North-Polo Grounds,25250,29.55,
2012-16,NTA,6104,7,Hamilton Heights,13272,25.4,
2012-16,NTA,6106,7,Manhattanville,7664,32.45,
2012-16,NTA,6109,7,Morningside Heights,10143,23.23,
2012-16,NTA,6111,7,Central Harlem South,13491,27.16,
2012-16,NTA,6112,7,Upper West Side,14481,10.91,
2012-16,NTA,6113,7,Hudson Yards-Chelsea-Flatiron-Union Square,9508,12.55,
2012-16,NTA,6114,7,Lincoln Square,4459,7.65,
2012-16,NTA,6115,7,Clinton,5585,12.64,
2012-16,NTA,6117,7,Midtown-Midtown South,3656,13.86,
2012-16,NTA,6119,7,Turtle Bay-East Midtown,2613,5.32,
2012-16,NTA,6120,7,Murray Hill-Kips Bay,5617,12.19,
2012-16,NTA,6121,7,Gramercy,2054,8.25,
2012-16,NTA,6122,7,East Village,6247,16.43,
2012-16,NTA,6123,7,West Village,4005,6.42,
2012-16,NTA,6124,7,SoHo-TriBeCa-Civic Center-Little Italy,3605,8.74,
2012-16,NTA,6125,7,Battery Park City-Lower Manhattan,3557,8.02,
2012-16,NTA,6127,7,Chinatown,11521,26.72,
2012-16,NTA,6128,7,Lower East Side,21846,30.17,
2012-16,NTA,6131,7,Lenox Hill-Roosevelt Island,5974,7.48,
2012-16,NTA,6132,7,Yorkville,5553,6.86,
2012-16,NTA,6133,7,East Harlem South,15937,27.94,
2012-16,NTA,6134,7,East Harlem North,23011,38.01,
2012-16,NTA,6135,7,Washington Heights North,15373,21.63,
2012-16,NTA,6136,7,Washington Heights South,24999,27.38,
2012-16,NTA,6140,7,Upper East Side-Carnegie Hill,3061,5.25,
2012-16,NTA,6150,7,Stuyvesant Town-Cooper Village,2289,10.67,
2012-16,NTA,8101,7,South Jamaica,7678,18.51,
2012-16,NTA,8102,7,Springfield Gardens North,2403,8.81,
2012-16,NTA,8103,7,Springfield Gardens South-Brookville,2655,12.39,
2012-16,NTA,8105,7,Rosedale,2205,8.05,
2012-16,NTA,8106,7,Jamaica Estates-Holliswood,2516,9.71,
2012-16,NTA,8107,7,Hollis,2337,11.3,
2012-16,NTA,8108,7,St. Albans,4929,9.16,
2012-16,NTA,8110,7,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,1856,6.81,
2012-16,NTA,8112,7,Hammels-Arverne-Edgemere,9683,25.73,
2012-16,NTA,8115,7,Far Rockaway-Bayswater,10901,20.88,
2012-16,NTA,8117,7,Forest Hills,9601,11.16,
2012-16,NTA,8118,7,Rego Park,3823,13.62,
2012-16,NTA,8119,7,Glendale,3106,9.14,
2012-16,NTA,8120,7,Ridgewood,12223,16.79,
2012-16,NTA,8121,7,Middle Village,3055,8.13,
2012-16,NTA,8122,7,Flushing,18044,25.92,
2012-16,NTA,8123,7,College Point,3492,13.86,
2012-16,NTA,8125,7,Corona,12049,20.76,
2012-16,NTA,8126,7,North Corona,12220,22.67,
2012-16,NTA,8127,7,East Elmhurst,4197,19.69,
2012-16,NTA,8128,7,Jackson Heights,17436,16.83,
2012-16,NTA,8129,7,Elmhurst,17374,20.84,
2012-16,NTA,8130,7,Maspeth,3253,11.28,
2012-16,NTA,8131,7,Hunters Point-Sunnyside-West Maspeth,8947,13.51,
2012-16,NTA,8133,7,Cambria Heights,751,3.85,
2012-16,NTA,8134,7,Queens Village,5842,10.73,
2012-16,NTA,8135,7,Briarwood-Jamaica Hills,6426,15.57,
2012-16,NTA,8137,7,Kew Gardens Hills,4402,11.83,
2012-16,NTA,8138,7,Pomonok-Flushing Heights-Hillcrest,6440,18.9,
2012-16,NTA,8141,7,Fresh Meadows-Utopia,2427,13.05,
2012-16,NTA,8142,7,Oakland Gardens,2512,8.77,
2012-16,NTA,8143,7,Bellerose,2952,11.19,
2012-16,NTA,8144,7,Glen Oaks-Floral Park-New Hyde Park,1401,6.26,
2012-16,NTA,8145,7,Douglas Manor-Douglaston-Little Neck,1921,7.51,
2012-16,NTA,8146,7,Bayside-Bayside Hills,3256,7.33,
2012-16,NTA,8147,7,Ft. Totten-Bay Terrace-Clearview,1562,7.12,
2012-16,NTA,8148,7,Auburndale,1293,6.28,
2012-16,NTA,8149,7,Whitestone,1544,5,
2012-16,NTA,8150,7,Elmhurst-Maspeth,3539,13.4,
2012-16,NTA,8151,7,Murray Hill,8670,16.71,
2012-16,NTA,8152,7,East Flushing,4108,15.57,
2012-16,NTA,8153,7,Woodhaven,8651,13.82,
2012-16,NTA,8154,7,Richmond Hill,11745,17.31,
2012-16,NTA,8155,7,South Ozone Park,12117,14.23,
2012-16,NTA,8156,7,Ozone Park,3642,15.58,
2012-16,NTA,8157,7,Lindenwood-Howard Beach,2998,10.65,
2012-16,NTA,8160,7,Kew Gardens,2872,12.13,
2012-16,NTA,8161,7,Jamaica,12150,22.23,
2012-16,NTA,8162,7,Queensboro Hill,3041,14.21,
2012-16,NTA,8163,7,Woodside,6513,14.34,
2012-16,NTA,8166,7,Laurelton,1547,5.78,
2012-16,NTA,8168,7,Queensbridge-Ravenswood-Long Island City,6297,33.3,
2012-16,NTA,8170,7,Astoria,11426,14.82,
2012-16,NTA,8171,7,Old Astoria,5610,20.17,
2012-16,NTA,8172,7,Steinway,5010,10.41,
2012-16,NTA,8176,7,Baisley Park,5428,13.97,
2012-16,NTA,8501,7,Annadale-Huguenot-Prince's Bay-Eltingville,1572,5.5,
2012-16,NTA,8505,7,New Springville-Bloomfield-Travis,3954,9.87,
2012-16,NTA,8507,7,Westerleigh,2164,8.98,
2012-16,NTA,8508,7,Grymes Hill-Clifton-Fox Hills,4688,22.93,
2012-16,NTA,8511,7,Charleston-Richmond Valley-Tottenville,1511,6.15,
2012-16,NTA,8512,7,Mariner's Harbor-Arlington-Port Ivory-Graniteville,6619,22.16,
2012-16,NTA,8514,7,Grasmere-Arrochar-Ft. Wadsworth,1962,12.5,
2012-16,NTA,8522,7,West New Brighton-New Brighton-St. George,8769,26.7,
2012-16,NTA,8524,7,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2695,8.51,
2012-16,NTA,8525,7,Oakwood-Oakwood Beach,1474,7.16,
2012-16,NTA,8528,7,Port Richmond,3958,20.74,
2012-16,NTA,8532,7,Rossville-Woodrow,2449,11.45,
2012-16,NTA,8535,7,New Brighton-Silver Lake,2661,15.24,
2012-16,NTA,8536,7,Old Town-Dongan Hills-South Beach,3343,13.69,
2012-16,NTA,8537,7,Stapleton-Rosebank,5735,22.44,
2012-16,NTA,8545,7,New Dorp-Midland Beach,1972,9.23,
2012-16,NTA,8548,7,Arden Heights,1838,6.95,
2012-16,NTA,8554,7,Great Kills,3166,7.26,
2012-16,CD,101,6,Financial District (CD1),11167,7.55,
2012-16,CD,102,6,Greenwich Village and Soho (CD2),11167,7.55,
2012-16,CD,103,6,Lower East Side and Chinatown (CD3),39614,25.8,
2012-16,CD,104,6,Clinton and Chelsea (CD4),18749,12.82,
2012-16,CD,105,6,Midtown (CD5),18749,12.82,
2012-16,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),12573,8.88,
2012-16,CD,107,6,Upper West Side (CD7),18943,9.92,
2012-16,CD,108,6,Upper East Side (CD8),14588,6.66,
2012-16,CD,109,6,Morningside Heights and Hamilton Heights (CD9),31079,26,
2012-16,CD,110,6,Central Harlem (CD10),38741,28.67,
2012-16,CD,111,6,East Harlem (CD11),40251,33.81,
2012-16,CD,112,6,Washington Heights and Inwood (CD12),54142,25.21,
2012-16,CD,201,6,Mott Haven and Melrose (CD1),64547,42.59,
2012-16,CD,202,6,Hunts Point and Longwood (CD2),64547,42.59,
2012-16,CD,203,6,Morrisania and Crotona (CD3),71267,42.73,
2012-16,CD,204,6,Highbridge and Concourse (CD4),52067,37.47,
2012-16,CD,205,6,Fordham and University Heights (CD5),56415,41.61,
2012-16,CD,206,6,Belmont and East Tremont (CD6),71267,42.73,
2012-16,CD,207,6,Kingsbridge Heights and Bedford (CD7),41351,32.26,
2012-16,CD,208,6,Riverdale and Fieldston (CD8),19009,18.21,
2012-16,CD,209,6,Parkchester and Soundview (CD9),55155,29.31,
2012-16,CD,210,6,Throgs Neck and Co-op City (CD10),14265,12.02,
2012-16,CD,211,6,Morris Park and Bronxdale (CD11),25852,20.54,
2012-16,CD,212,6,Williamsbridge and Baychester (CD12),27787,19.44,
2012-16,CD,301,6,Greenpoint and Williamsburg (CD1),39824,25.37,
2012-16,CD,302,6,Fort Greene and Brooklyn Heights (CD2),24182,18.54,
2012-16,CD,303,6,Bedford Stuyvesant (CD3),44896,31.7,
2012-16,CD,304,6,Bushwick (CD4),38525,28.57,
2012-16,CD,305,6,East New York and Starrett City (CD5),45244,29.22,
2012-16,CD,306,6,Park Slope and Carroll Gardens (CD6),11075,9.59,
2012-16,CD,307,6,Sunset Park (CD7),43723,29.43,
