Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
Winter 2018-19,UHF42,210,4,Coney Island - Sheepshead Bay,6.32,7.02,6.69,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,211,4,Williamsburg - Bushwick,6.88,10.15,8.1,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,301,4,Washington Heights,7.16,9.19,7.76,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,302,4,Central Harlem - Morningside Heights,7.37,7.8,7.59,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,303,4,East Harlem,7.55,8.13,7.79,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,304,4,Upper West Side,7.71,8.6,8.16,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,305,4,Upper East Side,8.19,9.81,8.96,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,306,4,Chelsea - Clinton,9.26,14.59,11.75,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,307,4,Gramercy Park - Murray Hill,9.7,13.8,11.66,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,308,4,Greenwich Village - SoHo,9.95,12.44,11.04,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,309,4,Union Square - Lower East Side,8.04,12.23,10.08,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,310,4,Lower Manhattan,8.53,10.27,9.29,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,401,4,Long Island City - Astoria,7.55,10.19,8.62,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,402,4,West Queens,7.04,9.95,8.01,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,403,4,Flushing - Clearview,6.62,8.25,7.24,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,404,4,Bayside - Little Neck,6.53,7.44,6.92,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,405,4,Ridgewood - Forest Hills,6.67,7.64,7.17,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,406,4,Fresh Meadows,6.55,7.23,6.83,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,407,4,Southwest Queens,6.46,7.24,6.86,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,408,4,Jamaica,6.54,7.45,6.93,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,409,4,Southeast Queens,6.45,7.07,6.73,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,410,4,Rockaways,6.11,6.48,6.28,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,501,4,Port Richmond,6.48,7.25,6.86,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,502,4,Stapleton - St. George,6.22,6.66,6.44,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,503,4,Willowbrook,6.19,7.07,6.53,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF42,504,4,South Beach - Tottenville,6.09,6.77,6.43,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,101,3,Kingsbridge - Riverdale,6.75,8.14,7.18,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,102,3,Northeast Bronx,6.87,7.73,7.19,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,103,3,Fordham - Bronx Park,6.94,7.63,7.2,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,104,3,Pelham - Throgs Neck,6.68,7.93,7.31,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,201,3,Greenpoint,8.11,10.5,9.24,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,202,3,Downtown - Heights - Slope,7.45,8.89,8.15,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,203,3,Bedford Stuyvesant - Crown Heights,6.82,7.82,7.23,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,204,3,East New York,6.72,7.66,7.15,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,205,3,Sunset Park,6.79,9.17,7.97,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,206,3,Borough Park,6.71,7.18,6.93,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,207,3,East Flatbush - Flatbush,6.69,7.13,6.91,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,208,3,Canarsie - Flatlands,6.29,7.48,6.74,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,209,3,Bensonhurst - Bay Ridge,6.47,7.43,6.85,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,210,3,Coney Island - Sheepshead Bay,6.32,7.02,6.69,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,211,3,Williamsburg - Bushwick,6.88,10.15,8.1,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,301,3,Washington Heights - Inwood,7.16,9.19,7.76,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,302,3,Central Harlem - Morningside Heights,7.37,7.8,7.59,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,303,3,East Harlem,7.55,8.13,7.79,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,304,3,Upper West Side,7.71,8.6,8.16,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,401,3,Long Island City - Astoria,7.55,10.19,8.62,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,402,3,West Queens,7.04,9.95,8.01,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,403,3,Flushing - Clearview,6.62,8.26,7.24,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,405,3,Ridgewood - Forest Hills,6.67,7.64,7.17,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,407,3,Southwest Queens,6.46,7.24,6.86,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,408,3,Jamaica,6.54,7.45,6.93,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,409,3,Southeast Queens,6.45,7.07,6.73,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,410,3,Rockaway,6.11,6.48,6.28,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,305307,3,Upper East Side - Gramercy,8.43,12.95,10.23,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,306308,3,Chelsea - Village,9.52,14.08,11.51,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,309310,3,"Union Square, Lower Manhattan",8.23,12.03,9.83,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,404406,3,Bayside - Meadows,6.54,7.37,6.89,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,501502,3,Northern SI,6.26,7.03,6.59,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,503504,3,Southern SI,6.1,7,6.46,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,UHF34,105106107,3,South Bronx,7.14,8.99,7.91,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,Borough,1,1,Bronx,6.84,8.32,7.46,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,Borough,2,1,Brooklyn,6.49,8.53,7.29,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,Borough,3,1,Manhattan,7.39,12.27,9.33,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,Borough,4,1,Queens,6.46,8.11,7.14,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,Borough,5,1,Staten Island,6.13,7.02,6.5,Fine Particles (PM 2.5),mcg/m3
Winter 2018-19,Citywide,1,0,New York City,6.27,8.5,7.25,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,101,6,Financial District (CD1),8.56,9.37,8.97,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,102,6,Greenwich Village and Soho (CD2),8.1,9.37,8.86,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,103,6,Lower East Side and Chinatown (CD3),7.2,8.77,7.93,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,104,6,Clinton and Chelsea (CD4),8,10.51,9.14,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,105,6,Midtown (CD5),10.42,12.43,11.45,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),8.02,10.91,9.49,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,107,6,Upper West Side (CD7),7.92,8.43,8.16,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,108,6,Upper East Side (CD8),7.8,9.38,8.7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,109,6,Morningside Heights and Hamilton Heights (CD9),7.21,8,7.52,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,110,6,Central Harlem (CD10),7.33,7.82,7.5,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,111,6,East Harlem (CD11),7.1,7.73,7.39,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,112,6,Washington Heights and Inwood (CD12),6.88,7.94,7.32,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,201,6,Mott Haven and Melrose (CD1),7.5,8.92,8.05,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,202,6,Hunts Point and Longwood (CD2),6.9,9.4,8.12,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,203,6,Morrisania and Crotona (CD3),7.25,7.67,7.45,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,204,6,Highbridge and Concourse (CD4),7.46,7.99,7.73,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,205,6,Fordham and University Heights (CD5),7.46,7.97,7.68,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,206,6,Belmont and East Tremont (CD6),7.01,7.76,7.37,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,207,6,Kingsbridge Heights and Bedford (CD7),7.15,7.58,7.38,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,208,6,Riverdale and Fieldston (CD8),6.61,7.41,6.95,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,209,6,Parkchester and Soundview (CD9),6.53,7.63,7.11,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,210,6,Throgs Neck and Co-op City (CD10),6.49,7.45,6.88,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,211,6,Morris Park and Bronxdale (CD11),6.81,7.44,7.08,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,212,6,Williamsbridge and Baychester (CD12),6.75,7.23,6.97,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,301,6,Greenpoint and Williamsburg (CD1),7.95,10.17,8.87,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,302,6,Fort Greene and Brooklyn Heights (CD2),7.49,8.03,7.75,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,303,6,Bedford Stuyvesant (CD3),7.01,7.93,7.38,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,304,6,Bushwick (CD4),6.86,8.8,7.51,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,305,6,East New York and Starrett City (CD5),6.53,7.53,7.02,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,306,6,Park Slope and Carroll Gardens (CD6),7.22,8.74,7.96,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,307,6,Sunset Park (CD7),6.83,8.71,7.77,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,308,6,Crown Heights and Prospect Heights (CD8),7.05,7.54,7.3,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),6.97,7.27,7.13,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,310,6,Bay Ridge and Dyker Heights (CD10),6.49,7.17,6.79,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,311,6,Bensonhurst (CD11),6.56,6.92,6.72,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,312,6,Borough Park (CD12),6.81,7.21,7.06,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,313,6,Coney Island (CD13),6.26,6.74,6.53,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,314,6,Flatbush and Midwood (CD14),6.73,7.19,6.95,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,315,6,Sheepshead Bay (CD15),6.26,6.74,6.54,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,316,6,Brownsville (CD16),6.98,8.07,7.36,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,317,6,East Flatbush (CD17),6.84,7.42,7.13,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,318,6,Flatlands and Canarsie (CD18),6.2,7.37,6.66,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,401,6,Long Island City and Astoria (CD1),6.4,8.26,7.39,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,402,6,Woodside and Sunnyside (CD2),7.35,10.08,8.6,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,403,6,Jackson Heights (CD3),6.52,7.26,6.88,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,404,6,Elmhurst and Corona (CD4),6.92,7.32,7.16,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,405,6,Ridgewood and Maspeth (CD5),6.57,8.97,7.35,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,406,6,Rego Park and Forest Hills (CD6),6.69,7.31,6.95,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,407,6,Flushing and Whitestone (CD7),6.46,7.89,6.93,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,408,6,Hillcrest and Fresh Meadows (CD8),6.42,6.76,6.59,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,409,6,Kew Gardens and Woodhaven (CD9),6.57,7.05,6.79,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,410,6,South Ozone Park and Howard Beach (CD10),6.2,6.59,6.4,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,411,6,Bayside and Little Neck (CD11),6.37,6.62,6.48,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,412,6,Jamaica and Hollis (CD12),6.37,7.18,6.7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,413,6,Queens Village (CD13),6.22,6.68,6.44,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,414,6,Rockaway and Broad Channel (CD14),5.93,6.2,6.06,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,501,6,St. George and Stapleton (CD1),6.28,7,6.58,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,502,6,South Beach and Willowbrook (CD2),6.09,7.15,6.49,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,CD,503,6,Tottenville and Great Kills (CD3),5.94,6.37,6.19,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,101,4,Kingsbridge - Riverdale,6.61,7.47,6.95,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,102,4,Northeast Bronx,6.77,7.29,6.99,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,103,4,Fordham - Bronx Pk,6.86,7.56,7.19,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,104,4,Pelham - Throgs Neck,6.52,7.51,7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,105,4,Crotona -Tremont,7.13,7.91,7.53,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,106,4,High Bridge - Morrisania,7.4,7.95,7.68,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,107,4,Hunts Point - Mott Haven,6.38,9.16,7.85,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,201,4,Greenpoint,7.97,9.58,8.72,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,202,4,Downtown - Heights - Slope,7.3,8.49,7.85,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,203,4,Bedford Stuyvesant - Crown Heights,6.98,7.59,7.27,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,204,4,East New York,6.59,7.54,7.06,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,205,4,Sunset Park,6.81,8.69,7.72,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,206,4,Borough Park,6.79,7.2,6.99,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,207,4,East Flatbush - Flatbush,6.76,7.29,7.04,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,208,4,Canarsie - Flatlands,6.2,7.52,6.7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,209,4,Bensonhurst - Bay Ridge,6.46,6.88,6.67,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,210,4,Coney Island - Sheepshead Bay,6.27,6.75,6.55,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,211,4,Williamsburg - Bushwick,7.02,10.12,8.11,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,301,4,Washington Heights,6.92,7.83,7.32,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,302,4,Central Harlem - Morningside Heights,7.32,7.91,7.53,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,303,4,East Harlem,7.09,7.77,7.39,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,304,4,Upper West Side,7.91,8.43,8.16,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,305,4,Upper East Side,7.8,9.32,8.68,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,306,4,Chelsea - Clinton,8.14,12.03,9.97,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,307,4,Gramercy Park - Murray Hill,8.75,11.88,10.3,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,308,4,Greenwich Village - SoHo,8.11,9.2,8.79,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,309,4,Union Square - Lower East Side,7.22,9.41,8.14,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,310,4,Lower Manhattan,8.51,9.4,8.94,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,401,4,Long Island City - Astoria,7.18,9.66,8.16,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,402,4,West Queens,6.7,9.2,7.57,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,403,4,Flushing - Clearview,6.46,7.86,6.9,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,404,4,Bayside - Little Neck,6.36,6.63,6.48,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,405,4,Ridgewood - Forest Hills,6.57,7.33,6.99,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,406,4,Fresh Meadows,6.41,6.68,6.55,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,407,4,Southwest Queens,6.25,6.9,6.56,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,408,4,Jamaica,6.37,7.13,6.69,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,409,4,Southeast Queens,6.22,6.6,6.42,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,410,4,Rockaways,5.93,6.21,6.06,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,501,4,Port Richmond,6.33,7.44,6.78,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,502,4,Stapleton - St. George,6.16,6.6,6.36,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,503,4,Willowbrook,6.1,7.82,6.63,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF42,504,4,South Beach - Tottenville,5.95,6.28,6.18,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,101,3,Kingsbridge - Riverdale,6.61,7.47,6.95,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,102,3,Northeast Bronx,6.77,7.29,6.99,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,103,3,Fordham - Bronx Park,6.86,7.56,7.19,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,104,3,Pelham - Throgs Neck,6.52,7.51,7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,201,3,Greenpoint,7.97,9.58,8.72,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,202,3,Downtown - Heights - Slope,7.3,8.49,7.85,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,203,3,Bedford Stuyvesant - Crown Heights,6.98,7.59,7.27,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,204,3,East New York,6.59,7.54,7.06,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,205,3,Sunset Park,6.81,8.69,7.72,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,206,3,Borough Park,6.79,7.2,6.99,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,207,3,East Flatbush - Flatbush,6.76,7.29,7.04,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,208,3,Canarsie - Flatlands,6.2,7.52,6.7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,209,3,Bensonhurst - Bay Ridge,6.46,6.88,6.67,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,210,3,Coney Island - Sheepshead Bay,6.27,6.75,6.55,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,211,3,Williamsburg - Bushwick,7.02,10.12,8.11,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,301,3,Washington Heights - Inwood,6.92,7.82,7.32,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,302,3,Central Harlem - Morningside Heights,7.32,7.91,7.53,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,303,3,East Harlem,7.09,7.77,7.39,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,304,3,Upper West Side,7.91,8.43,8.16,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,401,3,Long Island City - Astoria,7.18,9.66,8.16,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,402,3,West Queens,6.7,9.2,7.57,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,403,3,Flushing - Clearview,6.46,7.86,6.9,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,405,3,Ridgewood - Forest Hills,6.57,7.33,6.99,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,407,3,Southwest Queens,6.25,6.9,6.56,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,408,3,Jamaica,6.37,7.13,6.69,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,409,3,Southeast Queens,6.22,6.6,6.42,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,410,3,Rockaway,5.93,6.21,6.06,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,305307,3,Upper East Side - Gramercy,8.1,11.32,9.44,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,306308,3,Chelsea - Village,8.13,11.71,9.58,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,309310,3,"Union Square, Lower Manhattan",7.27,9.4,8.39,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,404406,3,Bayside - Meadows,6.38,6.66,6.51,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,501502,3,Northern SI,6.19,6.89,6.51,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,503504,3,Southern SI,5.97,6.83,6.35,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,UHF34,105106107,3,South Bronx,7.08,8.56,7.7,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,Borough,1,1,Bronx,6.63,7.85,7.25,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,Borough,2,1,Brooklyn,6.43,8.27,7.19,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,Borough,3,1,Manhattan,7.23,10.33,8.46,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,Borough,4,1,Queens,6.24,7.56,6.82,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,Borough,5,1,Staten Island,5.99,6.87,6.4,Fine Particles (PM 2.5),mcg/m3
Annual Average 2018,Citywide,1,0,New York City,6.13,8.12,7,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,101,6,Financial District (CD1),9.66,10.54,10.11,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,102,6,Greenwich Village and Soho (CD2),9.17,10.58,10.01,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,103,6,Lower East Side and Chinatown (CD3),8.29,9.92,9.04,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,104,6,Clinton and Chelsea (CD4),9.1,11.82,10.35,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,105,6,Midtown (CD5),11.74,13.91,12.85,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),9.19,12.31,10.77,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,107,6,Upper West Side (CD7),9.23,9.7,9.48,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,108,6,Upper East Side (CD8),9.05,10.73,10.06,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,109,6,Morningside Heights and Hamilton Heights (CD9),8.54,9.37,8.87,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,110,6,Central Harlem (CD10),8.72,9.21,8.88,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,111,6,East Harlem (CD11),8.42,9.08,8.73,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,112,6,Washington Heights and Inwood (CD12),8.22,9.16,8.65,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,201,6,Mott Haven and Melrose (CD1),8.89,10.28,9.41,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,202,6,Hunts Point and Longwood (CD2),8.29,10.77,9.5,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,203,6,Morrisania and Crotona (CD3),8.66,9.07,8.84,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,204,6,Highbridge and Concourse (CD4),8.82,9.33,9.1,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,205,6,Fordham and University Heights (CD5),8.81,9.29,9.04,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,206,6,Belmont and East Tremont (CD6),8.38,9.11,8.73,Fine Particles (PM 2.5),mcg/m3
Summer 2018,CD,207,6,Kingsbridge Heights and Bedford (CD7),8.51,8.97,8.75,Fine Particles (PM 2.5),mcg/m3
